id,price,bedrooms,bathrooms,sqft_living,sqft_lot,condition
3630180500,1150000,5,3.5,4350,6218,3
2475900840,258000,2,1,750,7000,3
8121100265,635000,4,2.25,2750,6180,4
3388110230,179000,4,1.75,1790,7175,3
7192200040,280000,4,1,1880,6288,3
2798600120,298000,4,2.5,1960,11798,3
3677400445,475000,3,1.5,2480,5280,5
6084600660,263000,3,2.5,1720,6847,3
7844200040,375000,3,1.75,2100,9066,3
2460600040,175000,3,1.5,1220,7300,3
621069218,410000,5,2.5,2670,184140,3
3335000050,397000,2,1.75,1610,4104,3
3904901520,447000,3,2.25,1440,4667,3
3438503223,420000,5,3,2150,6117,3
9282801030,440000,5,3,2730,6000,3
2215500220,525000,4,1.5,1580,6360,3
2122059206,373000,5,2.5,3001,5710,3
1864900230,315000,4,2.5,1940,10200,4
3342102880,464000,3,2.5,2460,5400,4
3622059157,205000,4,1.75,1850,65340,4
7351200295,1150000,3,1.75,1760,6788,3
9365700385,1260500,4,2.5,3730,16950,3
8682290360,457000,2,2,1440,9985,3
8163000020,805000,5,3,2240,18265,4
7427800080,626000,3,2.25,1810,5107,3
8651200080,1190000,5,3,3330,19126,4
1788700230,191000,3,1.5,800,8850,4
1072010350,380000,5,2.5,2760,11340,4
3918400013,337000,3,2.25,1460,941,3
7806210250,235000,4,1.75,1920,9350,4
8651400680,179000,3,1,920,5200,4
1556200265,552500,3,2.25,2700,4025,4
1720069146,399950,3,2,1590,87120,3
2071500011,367500,4,2.25,1930,7925,3
2744600040,330000,3,1.75,1430,8865,3
7697000170,312000,3,2.5,1750,4076,3
5651500140,272000,3,2,1380,7476,3
3450300020,329000,4,2,1850,9126,5
3066400140,632500,4,2.5,2090,10306,3
7550800736,600000,2,1.75,1180,5000,2
9521100795,569000,4,2,1730,3884,5
3395300260,499990,3,1.75,1730,9334,3
7806210190,239000,4,1.75,1500,12560,4
7133300044,397000,3,3.5,1360,1275,3
2414600366,199900,1,1,720,7140,3
7950302150,385000,1,1,660,3570,3
2757000030,855000,4,2.75,2270,10460,3
2787700210,360000,5,2.5,2130,7111,3
2877102846,575000,3,2.25,1700,3333,3
3818700123,390000,3,2,2360,5737,3
868000615,1225000,4,2.5,2600,11542,4
3885806105,1580000,3,3.25,3690,7200,3
7237550020,1100000,4,3.75,5070,60123,3
2599001500,235000,3,1.75,1420,7920,4
2436700280,840000,4,1.75,2330,4000,5
292000070,895000,5,2.5,2350,14197,4
2423039122,327000,4,1,1900,9000,4
2492201005,325000,2,1,810,4080,4
7852060370,355000,3,2.5,1590,4242,3
6021503740,690000,3,1,1090,4000,4
3141600600,260000,6,2,2220,8797,3
2781250970,250000,2,1.75,1350,4023,3
4022900150,600000,4,2.5,2520,10850,4
2768000270,562100,2,0.75,1440,3700,3
2856100125,439000,2,1,800,5100,3
4459800100,390000,2,1,980,3800,3
2525500260,331000,3,1.75,1300,9079,3
8682320600,739000,3,2.5,2310,7348,3
1432400570,254000,3,1,1160,7560,4
5300200085,262000,5,1,1870,7800,3
7203101290,394000,3,2.5,1680,4075,3
8563010130,1300000,3,2.5,3350,7752,3
5595900316,231000,4,1,1220,5120,5
7853360720,485000,3,2.5,2430,5867,3
952003480,445000,4,1,1460,4600,3
2768301214,395000,2,1,870,3121,4
4167800130,310000,5,2.25,2600,9600,4
9477101280,424950,3,1.75,2090,7505,3
8691300900,840000,4,2.5,3730,9847,3
4379400560,695000,3,2.5,2390,4555,3
1180000885,340500,3,2.5,3070,5871,4
6130500070,378000,3,2.5,1650,2082,3
4077800518,371000,3,1,890,7200,3
6117500955,445500,4,1.5,2210,10497,4
7010700905,476000,3,1,1140,5500,4
5702380500,285000,3,1.75,1160,7006,4
726049184,294000,2,1,820,6366,5
3892500070,1480000,3,3.5,4070,26000,3
5104531700,448000,4,2.5,2510,6853,3
3845101070,425996,4,2.5,2568,5000,3
3278605570,362500,3,2.5,1800,2700,3
3797000295,492000,2,1,880,2970,3
6844700575,799000,3,2,2550,4794,3
629600130,594950,4,2.25,2380,35008,3
8001210170,275000,4,2.75,2060,7350,3
2768100545,499000,3,1.5,1260,3135,4
4083306705,725000,4,2.5,2130,3420,4
9429500146,580000,3,2.5,3200,18750,2
3955900910,445000,4,2.5,2760,8558,3
1951700480,524400,4,1.75,1990,12950,4
5422560660,407000,2,2.5,1700,6635,4
3500100015,327500,2,1,830,8183,5
5306100240,339950,3,2,1340,10200,3
3971702325,244000,3,2.5,1470,9337,3
7802900380,335000,2,1,1360,69260,4
9106000005,1310000,4,2.25,3750,5000,5
8856890020,265000,3,1.75,1680,9769,3
8824900020,937750,4,2.75,2580,3560,5
1338300010,842500,3,2.25,2560,3996,3
4242900245,618000,2,1,1890,4700,4
7201800090,405000,3,1,1250,7280,3
2045800006,439000,3,2.25,2230,4551,5
7893206095,181100,4,1.75,1850,7500,3
9528100899,827000,3,2.5,1850,1330,3
3449500035,322000,3,1.75,2200,12231,4
643300010,365000,3,1.75,1410,9150,5
5040800015,703011,2,1,1370,5922,3
8929000090,484998,4,2.5,1540,1870,3
8643200020,407000,4,2.25,2810,23400,3
2769602140,499950,3,2,1360,2500,3
9183700845,175000,2,1,800,7150,3
424069206,835000,4,2.5,2950,48351,3
274000020,274000,4,1.75,1940,7500,4
461002551,330600,1,1,580,1799,3
4307351180,430000,5,3,3880,8432,3
4223400050,330000,2,1.5,1440,11954,4
1954700615,825000,4,1.5,2040,6900,3
1922069089,310000,3,1,1020,55756,3
1124000005,499000,3,2.5,2090,8505,3
2211700290,538000,3,2.75,2000,7204,5
1324059139,613000,3,2.25,1960,10385,3
7853301390,688000,4,4,4000,9309,3
8122100290,392000,2,1.5,940,5000,4
4036801315,425000,4,1.5,1620,7875,3
7504021310,525000,3,2.5,2970,11985,3
3861400061,641000,3,1.75,1480,9603,3
822059038,290000,6,4.5,2810,11214,3
7283900010,350000,3,1,1080,7000,4
5332200530,1015000,5,2.5,2350,4000,3
3336001515,426250,4,1,1610,6000,4
7625702505,605000,4,2.75,1670,6000,5
6600220300,600000,4,2.5,2230,12753,4
7936000252,521000,2,1,1050,7500,4
384000135,502000,3,2,1300,14350,3
1099760470,161700,4,1.75,1720,7200,3
7663700759,368000,3,1.5,1560,7884,3
5566100060,490000,3,1.75,1720,12540,4
1332200110,300000,4,2.5,2200,8065,3
3812400789,340000,3,2,1460,5715,3
2505500030,1127000,4,2.5,3160,8281,4
2771603940,640000,2,1,1360,5000,3
3758900037,865000,4,2.5,2580,10631,4
3585220340,402000,4,1.75,1640,10500,4
1563102965,1010000,4,3.5,3130,5000,3
9275700016,1280000,4,2.5,3160,4620,3
2255500060,640000,3,3.5,1740,1975,3
2149800148,257200,3,2,1850,8250,4
7905400040,206000,3,1.75,1140,9800,4
6411600411,257000,2,1,770,7200,3
9264920250,290256,3,2.25,1720,7885,3
2517000260,330000,4,3.5,3150,6202,3
3856901435,720000,4,2,1760,4500,5
1670400068,206000,2,1.5,1820,8867,3
5379805160,242000,5,2.25,2340,7494,3
185000118,212000,4,2,1880,7500,5
8078460050,730000,4,2.5,2740,11975,4
717000225,235000,2,2,870,6450,4
8092501240,219950,3,1.5,1620,9310,4
1982201595,541000,3,1.75,1630,1166,3
3459410230,590000,3,2.25,2490,8800,4
2114700115,291700,3,2.5,1970,4120,3
4307350520,445000,5,3,3880,7180,3
5458300580,478000,2,2,1200,1867,3
3582700070,356500,4,1.75,1570,9670,3
240000269,530000,4,4.5,4060,10800,3
9250900111,500000,3,2.5,2270,5654,3
1085621740,306000,4,2.5,2267,3577,3
8097000190,350000,3,2.5,2680,7836,3
8964800330,3000000,4,3.75,5090,14823,3
2560803085,230000,3,1.5,1510,10588,3
65000210,471000,2,1.75,1240,6417,5
8155800050,1110000,3,4,4160,31796,3
5151200215,585000,4,2.5,2430,6766,3
5437810360,224500,3,1.75,1300,7735,4
7168100015,579950,5,2.75,3080,5752,3
7137960030,298900,3,2.5,1830,6162,3
1277000240,735000,3,2.5,2540,6762,3
7852120030,723000,4,3.5,3510,9263,3
3449000200,360000,4,1.75,2010,12188,4
1326059182,1089000,5,3.25,5600,107157,3
3905060070,545000,4,2.5,2080,8504,3
3204400040,273950,3,2.25,1570,3109,3
1545806980,263000,3,1.75,1410,8100,3
7852120050,729950,4,3.5,3510,10010,3
7283900551,415000,3,1,1570,11752,5
6329000380,319950,2,1,920,8341,3
7229900975,314950,3,1,1040,16986,4
1795920350,605000,3,2.25,2010,10760,3
6121800065,289000,3,1.75,1580,9750,5
1635500250,570000,4,2.5,2890,5801,3
2767601815,356000,3,1,940,2366,3
1796360370,257000,3,1.75,1540,8223,4
7519000225,465000,3,1,1580,3774,3
2172000750,160000,2,1,1180,9350,3
2568300210,585000,5,2.5,2670,16777,4
9478501020,317950,3,2.5,1980,4500,3
6431500280,393000,2,1,830,5000,4
2826049234,425000,3,2.25,1820,8814,3
3583300075,599950,5,2.25,2680,13292,3
7201800280,409950,3,1.75,1320,6030,4
5126300650,482000,3,2.5,2950,6545,3
4305200070,561000,3,2.25,1640,7200,4
2788400020,150000,3,1,1200,9527,3
4023500362,540000,4,1.75,2040,9322,3
9414610320,463000,4,2.5,2680,9928,4
3629870200,550000,3,2.5,1740,3082,3
3336001946,263300,2,1,900,4500,3
3362401000,695000,3,2,2500,4080,5
8888000055,530000,3,0.75,920,20412,5
1939120540,640000,3,2.5,2390,8315,4
1795920440,639500,4,2.25,2330,8994,3
5013500110,425000,2,1,1070,6625,3
1387301360,411800,4,2.25,2190,6800,5
6192410760,690000,4,2.5,2700,8810,3
513000665,532000,3,1,1820,5750,3
3222059187,460000,4,3,2230,52983,3
1562200040,635000,5,2.25,2180,6000,4
6306100080,234950,3,2,1430,10850,3
1328330780,329950,3,1,1000,9170,3
1250202660,825000,4,1,2290,6300,4
7137900410,190000,3,1,950,7610,3
1096100010,320000,2,1,1210,7040,3
7942100180,230000,3,1.75,1010,9600,5
686450080,800000,4,2.25,3220,8436,3
8813400165,675000,4,2,1890,5188,4
8024200683,440000,3,1.5,1270,1413,3
6928000620,590000,5,3,3480,6625,3
3630110370,420000,3,2.5,2140,3821,3
5104511600,457000,4,3,2800,7845,3
3959400345,589500,4,1.5,3520,4933,4
3624079046,460000,4,3,2230,108900,3
6021500320,709000,4,1.75,2170,4600,3
2100200020,288000,5,2.75,2790,4807,4
6646200420,633000,4,2.5,2020,8044,3
1274500300,200000,3,1.5,1090,9600,4
1118001820,1142000,4,3.25,2500,5801,3
2934800025,353750,4,2,1710,7490,3
1041500020,657000,4,2.75,3060,35380,3
9558041130,345000,3,2.5,1870,3584,3
3869900138,489950,3,2.25,1590,926,3
1924059278,762400,3,1.75,2430,14607,3
3330500085,366000,2,1,1210,3090,3
2895550330,290000,3,2.5,1600,6848,3
7905200037,515000,3,1.75,1810,5733,4
5647900670,340000,3,1.75,1880,11249,3
2622029073,437500,3,2.25,2100,205603,3
2768100186,515000,3,3.5,1360,1419,3
203600600,685530,4,2.5,3130,60467,3
7148700160,341000,3,1.5,1720,7119,4
4167300310,324500,3,1.75,1920,11340,4
1689401526,605000,3,2.5,1500,1119,3
2473100090,270000,5,1.5,1930,7480,3
7010700245,565000,5,2.25,2130,4360,3
2207100740,463000,3,1,1250,7700,4
2873000920,257000,3,1.75,1430,7210,3
643300040,719521,4,1.75,1920,9500,4
2621750110,334950,4,2.5,2190,7000,3
3905081520,625000,4,2.75,2390,6979,3
2872100345,919204,4,3.5,3760,5000,3
8859000045,545000,4,2.75,2180,8480,4
7853250090,681000,4,2.5,3860,5130,3
6664900410,252500,3,2,1900,8002,3
1324079054,400000,4,1.5,1980,113691,3
1156000100,246700,3,2,1610,13309,4
3260570260,550000,4,3.5,3540,4750,3
2125059123,1249000,5,3.25,3950,44431,3
984200690,299000,5,2.5,2220,9360,4
1624079051,600000,2,2.5,2410,102366,4
1331900410,869000,4,3,3740,30884,3
7899800864,259950,2,2,1070,649,3
1023059186,252000,3,1,1530,9465,4
1186000095,890000,4,2.75,2310,4020,5
8562770350,615000,3,3.5,2710,3326,3
7100000135,330000,2,1,860,8308,4
7183000060,260000,4,2.5,2360,9647,3
1453602310,303000,2,1.5,1400,1650,3
629650380,255000,4,2.5,1660,6724,3
3274800460,387000,2,2.25,1230,1280,3
2787320620,222000,3,1.75,1370,8280,4
6099400293,208000,2,1,960,13438,3
1122059037,380000,3,1.75,1560,104108,3
1311400120,160000,3,1.75,1610,7392,4
7533800885,1100000,3,2.25,2420,7200,3
3885805175,1485000,4,3.25,3730,7200,3
3630200460,790000,3,2.75,2460,3600,3
8155750010,237000,3,2,1290,7952,3
2024089011,550000,5,1,2150,262231,3
8024202520,445000,2,2,1150,6634,3
6204200470,515000,4,2.25,2200,6967,3
2868900020,215000,3,1,1010,10125,4
8078420230,530000,3,2.5,1950,9906,3
6664900260,241000,3,2,1650,6000,3
5416500840,320000,4,2.5,2570,4865,3
2895550280,280000,3,2.5,1600,4271,3
1823049182,147400,3,2,1080,9225,2
3261020370,653000,3,2.5,2680,9750,4
6738700225,1030000,4,3.25,2830,4000,3
629000730,745000,3,1.75,1490,9800,4
3969300030,165000,4,1,1000,7134,3
8121100147,390000,3,2.25,1640,2875,3
7508200080,461000,4,2.75,1700,7495,4
7202340960,581000,3,2.5,2600,4438,3
4331400090,270000,3,1.5,1430,8960,4
9433000480,799950,4,3.5,3030,5494,3
7211400760,277000,4,1,1450,6250,3
3275910020,340000,4,2.5,2181,5521,3
4028900048,450000,3,1.75,2150,13789,4
2591840050,419625,4,2.5,2680,11590,4
9275702405,1015000,3,1.75,3610,8502,3
4136870020,332100,5,3.5,2660,6978,3
1545801970,250000,3,2,1900,6660,5
7802900224,670000,5,2.5,2860,68519,5
9289100170,569950,5,2.75,2510,28185,4
686900010,898000,5,1.5,2680,28014,4
4222310220,235500,3,1.5,1380,7600,4
3288200710,465000,3,2,1560,8640,5
7227502075,410000,4,2.5,2070,6180,3
9550200155,887200,3,1,1400,5100,3
6675500105,306000,3,2,1160,7217,3
1924069039,869000,5,3.25,4180,49222,4
9126100861,557000,3,3.5,1710,2096,3
7577700521,539000,2,1.75,1900,5175,3
9536601852,310000,4,2.75,2060,8100,4
8956200990,499160,4,2.5,2628,11466,3
5634500179,424500,4,1.5,1830,6985,3
2769602880,652000,3,2,2130,5000,5
2026049097,431750,2,2,1400,10052,3
1138000160,343000,3,1,1120,7250,4
9530100921,483000,4,1.5,1220,3780,3
9320700090,305000,4,2.25,2130,9600,4
7007700030,400000,3,1,1050,6000,3
2423400040,315000,3,1.75,1970,8200,3
9485940290,464950,4,2.25,2350,36116,4
7212652180,314500,3,2,2050,13303,3
2473370050,327500,4,1.75,1650,7800,3
3425079088,509950,3,2.5,2210,70567,3
1088700100,905000,3,2.5,2930,9280,4
1086100100,476500,3,1,1060,8625,4
2568300045,649950,6,2,1900,8240,2
2324039069,463000,2,1,1250,5650,4
9211500620,305000,3,2.25,1740,6650,3
6819100111,1125000,4,2.5,2520,2600,5
3586500700,749950,4,2.75,2910,18700,3
952005863,643950,3,2.25,1760,2122,3
3395071610,299950,3,2.5,1320,3150,3
2115510300,246000,3,2.25,1440,10500,3
4311700120,105000,3,1,880,18109,4
5418500970,725000,4,2.25,2880,8882,4
624101110,725000,4,2.25,3440,14237,3
7853302140,440500,3,2.5,2460,4399,3
7935000625,975000,3,2.5,2530,7000,3
3214200070,457500,3,1,1210,7636,4
120069059,550000,3,2.5,2920,169448,3
2044500152,455000,4,1.75,1920,6000,4
7852110740,645500,4,2.5,2990,8622,3
9286730020,1802750,5,3.25,3890,20005,3
582000185,655000,3,1.75,1960,5520,4
7254200040,345000,2,1,960,2700,3
3375300370,262500,5,2.25,1950,8086,3
9414610020,574950,5,3.25,3160,10000,4
4218400175,1265000,3,1.75,2240,5657,4
1150000040,625000,3,2.5,2360,12164,3
251100020,600000,4,2.5,2360,5226,3
6154500030,1080000,4,3.5,3990,5267,3
1437580600,1060000,5,4.5,4140,7924,3
8732130730,280000,3,1.75,1770,8240,4
2309000060,641000,4,3.25,2760,4104,3
1545800730,269950,2,1.75,1320,7540,3
7237300090,335000,5,2.5,2400,4548,3
8819900449,395000,2,1,1100,3975,3
7211300050,472000,5,2.25,1780,7245,4
4073200757,690000,3,2,1890,6620,4
822039004,849900,2,2,2280,641203,3
7454001075,240000,2,1,670,10920,3
4151800410,1348000,5,3.25,3540,5971,3
7983000200,169575,3,1,1300,8284,3
7461400360,299000,1,2.5,1980,7521,4
8106300970,490000,3,2.5,3080,7363,3
8562780200,352499,2,2.25,1240,705,3
8651520420,539000,3,2,2260,9568,3
8562790080,825750,4,3.5,2950,3737,3
4037500230,400000,5,2.25,2070,10488,4
425079001,499950,3,2.5,3230,129578,4
4083306552,602000,3,3.25,1460,1367,3
420000085,238000,3,1,1240,5700,5
7920100083,348000,3,1.5,1040,1824,3
7852050220,345000,3,2.5,1540,3237,3
1777600230,610000,4,3,2450,10117,5
4024100120,299900,3,1,1110,8593,3
1432400095,175000,3,1,1280,7572,4
9547204930,704000,3,1,1140,6120,3
8687800150,294000,3,2,1650,11256,4
2517000150,300000,3,2.5,1870,3439,3
2207200675,419000,3,1.5,1570,6700,4
6384500035,370000,2,1,860,6050,3
2475200140,370000,3,2,1680,5036,4
486000510,1325000,4,3,3370,7920,3
6601200020,235245,4,2.5,1954,5075,3
7831800395,312500,2,1,880,6345,3
7312400075,422500,2,1,910,4800,4
1026069106,413100,3,2.25,1790,231303,3
538000440,325000,3,2.5,1580,4698,3
9275200080,295000,3,1.5,720,7450,1
5101400561,250000,2,1,890,6380,3
3524049083,445000,4,1.75,2100,4400,5
7922750020,560000,4,2.25,1950,9800,3
1338600185,1157400,3,2.5,2740,5925,3
6147650280,315000,4,2.5,3130,5999,3
2781250750,222000,2,2,1360,3300,3
9834201370,430100,3,2.25,1400,1078,3
5651010320,335000,2,2,1380,5840,3
8091410930,287000,3,2.5,1710,10341,3
4127000050,485000,3,2.5,1540,7120,3
1525079056,284000,3,1.75,1800,23103,3
2780700020,375000,4,2.5,1900,9428,3
6790200180,600000,4,2.5,2620,9873,3
291300010,389999,3,2.25,1445,1471,3
2589300065,329900,3,1.75,1670,5209,5
9297301495,440000,3,2.5,2160,3738,3
8945300090,205950,3,1,1490,8239,4
7857001225,320000,3,1,1630,5000,3
1139000135,440000,4,1,1480,7560,3
7215730090,700000,4,3,3150,7778,3
9214400396,435000,2,1,990,5643,3
4166600610,335000,3,2,1410,44866,4
1494300060,522000,3,1.75,1730,8400,4
1294300038,450000,3,2.5,1810,914,3
5556800150,204700,4,2,1670,9987,3
9133600075,373000,3,1.75,1830,11788,3
1377800277,696000,6,3.25,2900,6400,4
8126300360,445000,3,2.25,1800,11200,3
6115400008,587500,4,1.75,2500,20868,3
7899800045,107000,3,1.5,910,5120,3
7861000021,309933,3,1.75,1820,78408,3
2817800100,328950,4,1.75,2550,8976,5
6632300122,364500,3,1,1060,9506,3
5652601155,564000,4,1.75,1960,6138,4
8687800010,260000,3,1.75,1440,12888,3
2425059144,607500,4,2.5,2110,13939,3
3225059223,1405000,4,3.5,3410,10769,3
3754501240,1550000,3,4,5120,4600,3
766900250,406000,3,1.75,1270,6017,4
3124089060,282000,3,1,1250,13503,4
3319500334,441000,2,1,1290,1289,3
8564950300,450000,3,2.5,2180,4226,3
1523300157,325000,2,0.75,1020,1076,3
8651510380,539000,3,2,2070,9195,3
5198600010,180000,3,2,1670,7056,4
8669180390,285000,3,2.5,2437,5136,3
5126310470,515500,4,2.75,2830,8126,3
3275300270,250000,3,1.75,1140,10400,4
2288000090,980000,4,1.75,2260,17711,4
4140930010,739000,4,2.5,2780,6737,3
2624089007,1998000,2,2.5,3900,920423,3
8698100170,111300,2,1,1060,6000,4
7010700308,1010800,4,3.25,3610,4000,3
1124000050,461000,4,1,1260,8505,5
1854900430,675000,4,2.5,2990,5400,3
6111400020,410000,4,2,2010,9474,3
871001365,655000,3,1.75,1800,5102,3
1565900070,246500,3,2,1430,8919,3
9268851320,450000,3,2.25,1620,997,3
2225059170,1098000,6,3.25,3560,107362,4
809001505,885000,3,2,2590,3750,5
626400020,734000,4,2.5,3490,18521,4
2158900290,920000,4,1.5,1850,3600,3
3276180210,311000,3,2.75,1400,7880,3
4083306045,1375000,5,3.75,3330,5042,3
7852150220,432000,3,2.5,1970,4036,4
8651440740,219000,3,1.5,1740,5200,4
9542801410,286000,4,1.75,2190,8400,2
8645500370,260000,4,1,1740,8100,4
1959701695,950000,5,2,2940,5500,4
7663700030,1175000,2,2.5,1770,7155,3
6669020640,336950,3,1.75,2310,7680,4
7852150140,381000,3,2.5,1470,3999,3
6705900070,324000,3,2.5,1940,8347,3
1150000740,639000,4,2.5,1990,8034,4
4217400185,835000,4,2.75,1550,4000,3
9187200275,905000,4,2.25,2240,5000,3
2767704777,436000,3,2.5,1460,1238,3
3331500455,474950,3,2.25,1850,2575,3
1781500220,690000,3,2.5,2590,4961,3
5422560860,450000,2,2,1610,6160,4
8832900135,769000,5,2.25,3320,13138,4
1332700010,305000,2,2.25,1610,1968,5
2781260370,398000,4,2.5,2820,5510,3
8122600020,200000,4,1,1310,5200,3
920069052,243950,2,1,1120,35500,5
2224079086,520000,3,1.75,1430,53628,3
1788800910,190000,3,1,1200,10458,4
2306400040,604000,3,2,1560,2589,3
1442700250,480000,4,2.5,3620,16000,3
7454000875,299000,2,1,710,6732,5
5100403806,467000,3,2.5,1425,1179,3
6822100050,525000,2,1.5,960,7200,3
2741100800,315000,2,1,1080,2674,4
6788200360,727000,3,2.25,2180,4200,5
5255710160,465000,4,2.25,2210,8862,4
251200200,464900,4,2.25,2020,8424,4
4154303655,585000,2,1.75,1830,7200,4
2013802030,357000,3,2,2460,53882,3
3222079136,213000,3,1.75,1200,55321,5
387000190,535000,4,2.5,2240,6920,5
1253200170,250000,4,1.5,2500,6300,4
1336300610,1272500,4,1.75,2040,5000,4
6632300478,400000,4,2,1350,7255,4
6146600170,100000,2,0.75,660,5240,4
1565950230,305000,3,2.5,2100,6825,3
2723089104,315000,3,2.25,1540,17424,3
9558010190,365500,4,2.5,2030,4499,3
280610020,825000,4,3.25,4110,14219,4
7300700050,325000,3,1,1300,8879,3
822069112,1350000,4,4.75,5230,89298,3
6140600049,464000,2,2,1230,4800,3
8687800065,305000,2,1,2160,12960,3
7853310590,658000,4,2.75,3310,6166,3
993001961,374950,3,2.25,1390,1484,3
3423600065,540000,3,1,1050,4160,4
3878900815,361000,3,2.25,2470,5650,3
325059277,760000,4,2.5,3330,7399,3
7468900235,163500,3,1,940,7200,4
1502400300,235000,3,1.75,1380,8362,3
644000040,1780000,4,3.25,3950,10912,3
8685500145,350000,3,1,1920,6710,3
1822069109,485000,3,2.5,2540,51836,4
7340600068,215000,2,1,1240,7200,3
2568300266,659000,4,2.5,3190,11375,5
2422059111,291000,3,1.5,1860,60960,4
1962200036,600000,3,1.75,1620,1325,3
7130300785,418000,4,3,2360,6250,3
5418200340,650000,4,2.5,2580,9450,4
7129303070,735000,4,2.75,3040,2415,3
1737320060,366000,3,1.75,1520,8625,3
9406520830,314950,3,2.25,1654,8479,3
6413600285,402000,3,1.75,1580,6127,5
1473120230,435000,4,2.5,2940,7590,3
6084600420,245000,4,2.25,2190,9113,3
9541600355,880000,4,2.5,3070,8250,5
7550800015,550000,3,1.75,1410,5000,4
1895000260,207950,2,2,890,5000,3
8635750950,568500,4,2.5,2460,4200,3
1786640030,359950,3,2,1790,7212,4
9151600541,719000,3,2.5,1690,4500,4
5476800201,295000,3,2,1830,17321,4
3530420020,162950,2,1,950,2784,4
7226000110,205000,2,1,900,4397,3
3224069026,330000,3,1,1180,43124,4
2122059014,277500,4,2,1700,12048,3
9542840060,340000,4,2.5,2320,4142,3
1337300070,1315000,4,2.25,3180,6105,3
7258200060,320000,3,2,2320,7800,4
254000100,665900,4,2.25,2870,5453,4
3211200290,304000,3,1,900,7500,4
273900030,267500,3,1.5,1600,9072,4
1722069052,565000,5,2.5,4320,107157,4
3383900048,550000,3,2.5,1550,1092,3
7768800280,870515,4,3.5,3600,5697,3
6705850020,740000,4,2.5,3030,8335,3
5468760050,270000,4,2.5,1600,9921,3
8562891100,381500,4,2.5,2430,5556,4
3760500516,835000,5,4,3600,14720,5
3260800190,325000,3,2.5,2000,7205,3
9828701085,747000,3,1.75,2560,4800,3
2767603649,520000,3,2.25,1210,1250,3
5104512180,555000,5,3,3640,6930,3
3416600185,685000,3,1.75,1480,7000,3
5130000090,374950,3,2.5,2540,11562,3
7011200260,485000,4,2,1400,3600,3
255460240,398096,3,2.5,2370,5321,3
6197800101,235000,3,1,1330,45738,2
3982700088,910000,3,2.5,2720,7250,3
7525530470,810000,3,2.5,3140,10983,3
3013300085,744000,4,3,1980,5352,3
9266701115,488000,2,1.5,1000,5125,3
305000310,630000,4,2.5,2540,8706,3
3904930730,496600,3,2.5,1910,5562,3
8665900070,460000,4,2.25,2860,15054,3
626049115,405000,4,2.5,2620,8960,5
6352600680,798000,3,2.5,2849,9588,3
3821400200,215000,3,2,1290,9312,3
6791100280,430000,3,1.75,1720,15225,4
8562901910,815000,3,2.5,2590,21494,4
9151600695,625000,3,2,2140,3600,3
5422500110,455000,3,2.25,2180,6850,3
4055701110,795000,3,2,2420,17859,5
4139430310,938000,3,2.5,3090,10940,3
4054520100,898000,4,2.5,3700,63991,3
4058200915,324950,3,1.75,2050,6720,3
3629980860,680000,4,2.75,2330,3920,3
452001280,529950,3,1,1240,5000,5
5145100300,465000,3,2,1560,8509,3
7459810210,299000,4,2.25,2050,26000,4
8647600020,749950,4,2.5,3340,123600,3
1118002090,1600000,3,4.25,2820,7200,4
1832100030,597326,4,4,3570,8250,3
425000175,208950,3,1,960,5700,4
1186000150,563250,3,1.75,1370,2800,5
2366800055,225000,3,2.5,1740,10050,3
9194101388,540000,3,1.75,2280,16671,4
4217402162,1185000,3,2.25,2390,7875,3
1068000255,1650000,4,3.5,4285,9567,5
9275700765,870000,4,2.5,3340,12248,3
2782100260,647000,4,2.5,2390,5800,3
629890070,828950,4,3.5,3930,5680,3
5700003585,2500000,5,3.25,5620,12672,4
3832710840,250000,4,2,1850,7560,4
4047200065,400000,4,1.75,1700,20283,3
2126059276,612000,3,3,2330,10327,3
2624049050,338000,2,1,1470,5566,4
7202430110,725000,3,2.5,2610,7510,3
6870310010,599950,4,3.5,2500,3080,3
3840700593,345000,3,1.75,1380,10529,3
9554200105,625000,4,2,2020,6867,5
2623089135,427000,3,2.5,1830,65340,3
2767604592,607500,3,3.25,1530,1612,3
4427100130,431000,3,1,1500,6240,4
7130300690,308000,2,1,1080,6250,4
1725059187,595000,2,1.75,1280,8500,3
9264901040,239900,4,2.25,1860,7000,3
1898700050,128000,3,1,1400,9690,3
254000695,410000,3,1,1190,5280,4
461002890,499000,3,1.75,1840,5000,4
643400130,512500,3,1.75,1610,7200,3
9455200329,495000,3,1.75,1890,6557,3
5006000170,293000,4,1,1130,8308,4
9808630210,789800,3,2.5,2605,2216,3
4142450490,315000,3,2.5,1790,6452,3
3876001330,430000,4,1.5,1810,7200,3
2595300155,565000,4,1.5,2190,8296,3
8682250330,675000,3,3.5,2300,5611,3
1898600100,218250,3,1.5,1080,9774,3
205000120,628990,4,2.5,2540,32647,3
4307320280,340000,4,2.5,2160,5455,3
8651442510,220000,4,2,1620,5200,4
6448000020,1490000,4,2.5,2420,18480,4
6150200040,472500,3,2,1790,6800,4
5104532030,515000,4,3.5,3400,5222,3
7436300170,411000,2,2.5,1590,2088,3
1868900775,618500,3,2,1800,5000,4
7628700050,775000,3,2.5,3020,4120,3
5379802816,197000,4,1,1360,11175,3
1084000107,1265000,4,2.25,2870,6000,5
1687000220,285000,4,2.5,2434,4400,3
985000833,209977,3,1,1170,6134,4
7818700480,314200,1,1,610,6000,4
